text,label
"bhai, quran ny her trah k mardun sy prdah krnay ka kaha hai... ab bajai quran per amal krny k agar aap us mein be apni philosophy daalogy toh lanatein preingi.❤️",0
 mjhy ni yad a rhi kb r knsi tweet thi,1
 lanat bhejty hain hum aisy channel pr... or un pr jo us moty sand ko aurat smjhty hain,0
psl intezamia se mutalba hai ke lahore qalandar ke tamam matches queeta ke sath karwai jain..😪,1
 ngtivity phelana bnd kren.. fitna or fasaad phelana ahl e bait or un se mhbt krny walon ka kaam ni hai,1
 abb keya chut girnay ka intazaar hoga ya jab university of peshawar ke terah her adara apni salary bund kurwa layga tab hosh aye ga,1
how about one more video on pak count judgement against bajwa ( alleged ahmadiya),1
imran qadyani yahoodi agent hy pti ki 18 bank account hy jis may qadyani yahoodi hondo ny funding ki hy . gold smith jimaima aneel musrst . atif miaan sub qadyani yahoodi hy,0
"petitioner against general bajwacome on! originally, the idea of pakistan was a brainchild of ahmedi muslim sir zafarullah khan  and was stolen away by a convert shia muslim mr. jinnah as its founder!",1
aby salay rat kabadi m kesa chaita tmhe😂😂😂😂😂 bc february m e suja k bhjty hn tmhe har bar but tmhen b pitne ka shoq h hmse😂😂😂😂😂 itcha pori hugi har bar thoko enko saly nally,0
then action them sab,1
bhen ye naat tu send kr du 03009339498 whatsap,1
maderchod bhosadike bhen chod beti chod bhadhav saale,0
"doing pg and work with pm...""mooh se moongfali toot nhi rhi gaand se akhrot todega""",0
 han sab thik.. bas rahul ka pata chala tha 💔💔,1
allah imran yahodi ki pakar karain,0
bharosa sticker ki tarhan hota h .dosri baar pehle jesa nahi chipakta...,1
 apko kon nahi yad ata ? 😂,1
first face i of rachel ’ s so ’ d gal pal rachel green 🤣,1
"ye sach jahan huwa be bc, ye desh kya tumhare baap ne kharid liya hai.",0
"u live on a different planet altogether totally. logic is - fix own house before vouching. u will ask china for, they will tell u to fix baloch, , ahmdi issues. do u have any response to that?",1
".. . imran yahoodi agent to is ko iqtadaar may laatay laatay 22 saal. ye, 5 saal may may hota..",1
maro bc,0
khud hu,0
: saali charsi khan,0
oye gandi randi kay bachay! gao mout pee nikal yahan say bsdk,0
 bta do na😂😂,1
niazi insan he,0
"apnay hakim ki faqeerii py taras ata hai, jo ghareebon say paseenay ki kamayey mangay! #rahatindori",1
 jitna ehtram oor azadi aurat ko mazhab islam main hai kissee oor mazhab main nahi .,1
 na me tmhara kia lgta hun har chez me ne btani hy school me ya ghar me ksi ny kch ni prhaya btaya?,1
nhi 20 ki hun yeah mujhy pata chala tha 19 ki. . 🙄,1
rt : the whole fuckn weekend was spent doing rrs about my single life bhenchod,0
 ye bhi puchne ki baat hai,1
q kro ye hy hi sasti randi 😑😂,0
hahhaha hamara b yahi hal hy,1
pyar tha waqt nahin. jo beet gaya do pal mein.,1
jan allah ko dani ha per saboot court ko nahi dany is jumly k bad b aap jasy educated log na many to allah he hafiz app logu ka.,1
humey ni sunna ,1
uth le. depression marna ha kea? ni lgta tery ko?,0
haj jitna bi mehnga ho jay jis ko khuda apny ghar bulata hy wo paiso ki waja sy ni rukta i smjh tum jesy logo ko koi bat chahiye hoti hy bas apna randi rona ly ky a jaty ho,0
 haha.. jo sahi ho tareef karo or galt per tanqeed,1
 hostel mn ay huy waqt phir kam hua ho gaa aap ko,1
ma ma agr jang hogai toh bhenchod ajay deogan he kafi hai ughh,0
rt : criminal ki mkc  namard salman khan  rt  bhenchod zyda tweet kroooo rt se trend neche jaygea,0
   nai nai nai bilkul bhi nai matlab tum ho kon jiski my ny tension leni hy wo to aesy hi my msgs kar rahi thi ky meryum sahiba wapes a jain,1
sab ka katy ga😂,0
ye tu pagla gya 😂 😂,0
chl gashti k bchy saaly rundi k gay hind k mu waly fuck you and your tati india bc tum log k pass shochaly bnany k pesy nai bhonkty apny baap p ho kashmir assam khalistan nagaland chatisgarh itny tukry ho g endia k,0
       pak army ne tumhare aur afghanistan k bejy howe terrorist k liye fata me operation kia jis ki tum logon ko takleef hai  ab zada behs mat kro mujh se jao,1
werna mujhy kya thi gndi support krny ki sy best or islamabad thi,1
log qabil hi nai ka ap logo ki izzat jae ihteram kia jae. kio ka log yahodi kafir se kafi ziyada bara ho,1
aby spree tag kerdia 😂 waqayi marasi ho tum tw,0
 or dil krta h bnda sary kam chor kr un ka mehboob dhundh dy unko😏,1
bhenchod aaj sirf roneka mann kar raha hai,0
bright right kar.,1
tu kisi ne chaha nahi huga jitna humne socha he,1
we will spot you mola apny maqsad me kamyab kary inshahallah inhy apna haq zaroor mily ga,1
lol... phir holocaust kehne per q tmhare yahodi bhaio ke jalti hae ?,1
madina ki rayasat ki baat krny waala yahoodi,0
kon ha ye bhai? samny to ao zra🙄 ,1
fck off bc,0
ji. .. bataiye. .. chut hi chodi thi ya?,0
 ni ap ki sohbat ka asar ni h q k ma apni wifi se kutt ni khati😂,1
shukr ha walid ni bol diya. ,1
tum khusray aur dhoghlay insan  tum kush be nahin karo sirf thook kay chaat saktay ho,0
"chal be bhadawe, gadhe bech kar jeevan chal raha hai aur paise denge jameen ka, bhosari ke bakchod",0
 🥰 ye gray white konsa hota hai appi ,1
mere clg k department ka hod itna jalllaaad insaan hai na bhenchod. kasam se mann karta hai ki bus....🤬🤬,0
fuck me bhenchod,0
kya ho rha h bc ye,0
where did good old motichoor ke laddoo and akhrot ka halwa go? poll rejected! 😭,1
rt : bhenchod apni aadat dal kar kahty hain you deserve better,0
likha hai surj bhi..aj hide and seek khel ra....kabhi ah ra kbhi ja ra,1
bhenchod chahiye??,0
hat bc,0
bhenchod parallel ka matlab samajh ata h?  hadd hogayi bhai. mujhe bhi sharam aa rahi h ab to.,0
 tm se bardasht nahe hoo he mere direct messages 😂😂😂,1
😂😂 han naaw acha hona achy wqt kam aye ga bura hona bury wqt😂,1
"islam over many nations since its. original people given choices: willingly to, forecably convert, live as 2nd class person & pay the, (which thousands did ), or be murdered, which millions did. “ them by the cradle ” = hijra",1
 kon atnaa text karta hy apko ka ya nobat a gai,1
 kahan thi tum..🌝,1
  phele hi bola tha tb shippers agye meri post pe bakwas krny,0
 hum sirf kisi ik ko hi bewafa nahi keh sakty kabhi larkiya tu kabhi larky hoty hai,1
"  abe kisi sasti randi ki aulaad, pehly ja kr apny total baap gino hen kitny 😂ek tu me hn, baki koi 10, 12 or bhi hn ge 🤣 tery jeson ko yahaan underwear me rakhy hen hum😂",0
ab dil itna b bacha nh hai k gadhi pe b ajyee,0
yr issb 5 din ka hota hor ki,1
  ni to bs avein bol dia tha bhai g,1
madam......soch ly saari opposition waly imrankhanpti ko chor kar aap ko yahoodi agent declare krdingy🤫,0
numa. .. ...,0
apne behnoi ko aisa nahi kehtey. teri maa da yaa niazi moodi k jeetney ki dua maang raha tha bharwe !!! 😅😅😅😅,0
hahahaha wo main ny khud dekhany leye bt i dell kar bad main 😂 😂 😂,1
tujhse milna hai bharwe,0
"bahanchod sab ke sab. .. bhi jee ke ukhaad lena hai, quran hi padhna hai or ek dusre ko maarte rehna hai. . to marna to maro sab. ., zahar, attack jaise. .. chudao. ..",0
  marna he better ha ..pehle kon si awam money se bhare bags rakhti thikhan ne wapis le lie?na shukri awam,1
also bhenchod kaam walon kia maut hui aaj kal?,0
 god bless you...i wish aapki maa behan ko koi ese gali na de....lekin karma h vapis to aayega hi....kya kar sakte hein koi aapki maa behan ko bhi de rha hoga ese gali...,1
pata na ho.,1
aap sunni barelvi etc etc etc ho 🤔,0
 ye saholat ap ko na mil saki,1
"the strange hypocrite jurnos you are. sari din rundi rona lgaya rakhte ho but do you have any idea how economics works, be what you are you guys neigher are expert matter nor sane.",0
naaai pehly thi lekin nai ab to my dard shuro ho jata hy,1
 right aur dost wo jo ap ki galti b nikale jo ap k liye future ma problem bane,1
bhen itna bada admi ronnie manipulation haad paar kar diya inn. . nakli stardom bachoo,0
sir block hne ka darr sirf aap se lgta ha 😝😁,1
bc playactingggg! yehi chutiyaap dekhnay ko milay ga aaj?,0
yahoodi or christian main farq hai or kia christian aurat say shaadi karnay ki ijazat hamara mazhab nai deta? or wo diesel jo islam kay naam par siyasat karnay wala khuda uska injam behtar janta hai. behn baat karna say pehlay soch lia karain yeh unglion par qaboo pana shekhain,1
head punjnad jahan pay 5 river milty hain,1
 ma 3 month say 7 lenay ka soch rha ho or pasay ni ho rhy 7 kay tujhy lay do,1
 yar khud masoom sy hain paper pata ni kiu itna harami bana dety hain 😭,0
khabardar ko beta bola behya.,0
 to ya sab ap he bol do,1
bhen chod lun ko tou mxakh smjh rakha hai...w.t.f 🤔,0
kya unki team ke 10 per 2 out the bharwe?,0
koi hai?,1
sabko fallow kia ab mera name b list naa,1
ni dhundugi tumhary lie koi churail pareshan mat jo,0
% waly kon hain,0
"   hy preet, main sadia, mera account suspend hogaya yar",1
kesa akhand ahmaq hai bhai!? smog tou 2012 se aarhi hai! aur iss mein bc government kya kre!? hawwa ko rok dein!!? itna masla hai tou khud gari kam use kro aur public transport pr jao khud change nahi hona lekin pagalon ki tarah tabdeeli ka roona rona hai! roone k ilawa krlo kuch,0
that girl stooped so much that she iz giving me ma bhen ki galliyan? i want to cry ab literaly just for a few thousands ppl can stoop to such level,1
rt : yar mere neend aik no. ki bhenchod hai,0
15 fake id chlane wala aise pe copy paste. b nhi dekhta ldki ki id se ldkion vale comment jate. . 🤣,1
tharki tu larkiyo ke ( hmmm) ka bhi reply krty ...😂😂😂,1
"beta tu pitt raha hai teri bezzati ho ri hai ,jaise baap bete ko daanta hai na waise hi ...",1
ye bhaut bywaquf aurat he pta nai kia smjhti he apny apko,0
"faasla rakhen, baad mein apke ghar wale nhi maante #singlemingle  #singles",1
 itney vailey nahi hai..,1
jitni lanaty yahodi ko ap hissa brabar ka hai,0
muk gaya tera show go yahodi go and go bajwa go to jail,0
ye bc peeke kuch b likhta hai charsi hai ek number.,0
dil sambhal ja zara bhenchod!,0
ik se impress ho ke pakistan  me sardi ka u-turn 😅,1
that coas is ahmedi move by pmln is for the history books,1
"koi vi mujhe samjhaye, aisa tk",1
itna kam aasan kia or kr se zoya h 😜,0
fasla rakhein main amma gharelo larki chahiye hai. 😑 🤧,1
lgta h aap k zyada thrki haha,0
"in a world full of ""dost dost na raha"" be someone's ""tere jaisa yaar kahan"" ♥",1
abey saali 😡😡😡😡😡,0
zulfikar or benazir other yahodi k k baad pesh e liberal billo,0
ab main ny sari back nhi karun..,1
"  insaniyat ko bache rahne do, jis mazhab me janwar ka gala ret ke khushi banti hai, jis mazhab me soorma logo ko 72 virgin ladkiya baati jaati, jo duniya pe kabze ke sapne dekhta ho us mazhab se duuri banane me hi insaniyat ki bhalayi hai.",0
lgta hy imf se rabta krna pray ga,1
 jhooth mat failaa ladki!!,1
is ka matlab hai is bc ko bewi bhi nahi pasand karti hai,0
what will be the position of bakwas as he is an ahmadiya not considered to be a muslim in pakistan. a non-muslim cannot be an army chief.,0
yahoodi agent imran  only this behavier can help him obtain yahoodi qadiani targets,0
 i swear yrrrr aisa e hota hai....  privacy use b kron to online to show hota hai na pgl😂😂,0
🤣 🤣 🤣 🤣 yr hote h kaii hmari family toh time baat 🤣 🤣,1
haha kya ho aj ny miss krr diya 🙄,1
 kaisy third class log hain ye..? ye kbhi sharminda b hon gy?,0
 astaghfirullah haram tauba tauba saara mood kharab kar diya,1
"bhenchod, aaj hi tweeter par janam liya apne suar baap se puchha nahi ki tere jaise suar tatti hi khate hai aur aur juban se tatti hi nikalti hai",0
apni baap pouch pehly 🥰 ho? ??,0
  sab yahi kehtay hain,1
pasy bharny us hisqb se acha,1
ab ye ham bol de to sala bolegi sexual harassment abusive ho rahe ha.... but kya kare liberal sali randi ha randi ko randi bolna bhi gunah ha,0
"arre yar niks aise logo ko me hire karta hu tuje tho pata he na, or iss bhenchod 😠 mujse darta he sala number or address nahi deta varna iske ghar jake maruge. iss liye or vo he bhi pakistan ki oolad so unki upbringing aisi hui hogi obvious hena nikk. baki muje kya lena usse.",0
bangalis..,0
sara aram kr kr k thak hu thora sa krlu kru gi. .. .. 😂 🤣,1
buht zaberdast choice ha apke 👌,1
nit sohnyaa. mai. .. koi hor mngdi. .. 😘 💕 💖 #,1
 hahaha kissi ko dikhaane k kiye😂😂,1
🤦🏻🤦🏻 feeta kato—aap sy kuch ho nhi skta.,1
"apna banao note churao decency ka faida uthao  pyar bantne aye they.  ghar ki hawa badlne aye they. ""ouch ye kya hua wo toh khud hi badal gaye"" kya ye china main badtey ja rahe corona virus ka asar hai ya wo aise hi they 🤣🤣🤣   ",1
yar agar twitter par video upload kardun to account report to nhi hoga ..... please advise   pehlay bhi ek beghairt nay mera account 1 haftay k liay suspend kraya hay,0
ooooh bc deepika randi ki ma chodunga thode din ruko main btata hoon inko,0
kia mobile applications use hoye achy design bna skty hai? aur adobe pe hai? #,1
nae ma jab tak charsi say karahi khaa aown ga,1
but public sb janti hai  hi ch**** lgaa ga ye sb kr k,0
yeh bat mola ali a. s mjh se aur aap se ziyada behtr jante hn aur bata b skte hn,1
🤣🤣😋kahi aa hi na jay shrm 😜😜😜,1
jao oe koe nii.. wo samj raha ha k shyad mae ap k sath flirt kr rha hon ya dana dal raha hon ya. kuch bhi esa.  jab k esa nhi ha. ☹️☹️,1
allah. . muskhil say kiya hai. . 😒,1
yawr aj pura din online ni ayi subho k ujaly me shout out krongi ab tou jin bhot v sogye hony😂ya khty ho tou abhi krdu🤔😂,1
bharwe awaz ari hai ???,0
"neend bharwi, randi kutti k bachi aja please",0
mam kindly do tell me in multan where orat march is being organised as i want to participate in a march,1
ub to pta jaega jb tmhri ankh khule gi. .. wese modi ankh khuli aj mana k per h 😂 😂 😂,1
😂 😂 bhenchod kuch neta to se electricity alag karke pani kamjor 😂 😂,0
"bala bhaia ye to ""shaitan ki saali nikli"" 😊👍",0
 inteha ke kameengi dekhaye hay bhai aap ne tu😕😕😕,1
tu apni maa bahan ko halala se to bacha le,0
 koi tips btaa na bhai😪hum sy koi bat bhi nhi krti😔,1
ye deshi tatta khud charsi he mc,0
tu phir dair kis baat ki ha,1
2k20. ❌. ️ hi ho raha 😥,1
aise rha jaise bc kashmir fateh hou,0
 haan chalo koi nhi inshallah we ll meet somewhere some day,1
fuck this im so goddamn pissed bhenchodo aik insaan ki zindagi tabah karke kia milta hai tum madarchodo ko? chutiye haramzaday. lun pe charhe ye mulk. azaab lao bhenchod bohat bardasht kar liya inhe,0
remind me to not comment on starwars stuff again bc it makes me remember some people exist.,1
bhenchod madarchod 🤡,0
kya rha h bc,0
" yateemi saath laati hai zamaane bhar ke dukh , suna hai baap zinda ho to kaante bhi nahin chubhte",1
aisi ghatia aurat hai na tu gero tu azlon ka begairat jai sath tu v,0
" tumhara jism, kutton ki marzi 🖐️",0
sahe hy lekin haalat aisy toh shadi kar leni! 😊,1
 main bhatak gya tha🤣😂🤣😂,1
me inke. . aur * * * * * * se baat momos,0
ja ke ab,1
mehrbani. ..,1
soi ni tum aik suno?,1
shoe hua pehenle bhenchod,0
"you just can't read very well can you? i mean it makes sense given everything you've said has been childishly basic and dumb  but well done for letting the mask slip and show your arguments are rooted it bigotry, bhenchod 😉",0
tera number bhi aayga... iska ip note kerke esko bji jail bhejo ... yeh hijra bola brave police man ko. esko bataoo ek baar kopche main laker.,0
this charsi look 😂,1
"tm saali kuch bhi bol lo kuch kr lo, to tm sirf dalali hi chahe mudda bhi ho, aur se to niklega jb bhi khologi, tatti kr rahi ho se, tere pe",0
jo g ab inki baat sun lo in k mesg ka jawab kiun nai diya murshid,1
hai y to,0
twitter bhenchod in bjp k jhuth hi nhi chal pata propaganda chalatae h madarchod or vo whatsapp par ho jata,0
bhai aap akele ni ho 😂,1
kon tha woh jis ne  mjy chemistry aur physics ma paas kia???  beghairt mjy aj b chemistry nhi aati😂😂😂 kon besharm tha😠,0
  aisi glamorous ko pashteen pe bht takleef hoi q k ham piyala hain ye,1
"ek musalman hi dusre musalman ko marta hai jha be dekh lo sunni, shiya, ahmadiya, yajadi or na janane kitne hi yai ek dusre ko marte rahte hai hindustan hi aisi jagah hai jha musalmano k 72 firke ek sath rah sakte hai fir be yai yha jihad failane ka kam karte hai",1
msla bhai wha ya shrab khna ka ni. .. .. .. msla ya ha ya yha pr boht bemar tha. .. .. adlat ni ja skta tha. .. .. pr wha sab acha. .. . mtlb ya ka inho na hma smja huwa ha kanon hmra lia e ha in hramzado ka lia koi kanon ni ha,0
 mn kuchh nahi keh sakti,1
muslims are a persecuted minority peace ppl and,1
😂 😂 karain kuch bad randiyon wali feelings he na anay lag jain shadi sa he,0
saali struggle karke aayi hai 😂😂😂😂😂,0
 kuch bigar saqty hain? 😂😂,1
"saali , tuje gaali dene ke liye hi follow kar rha hu, otherwise tumko follow karna sharm ki baat hai. tu saali kya karne gayi thi jnu me, marane ki aadat teri gayi nahi abi tak.",0
tmko itni dur kyu bethya ha? 😉,1
yahi jo baat hoi ha ary ka,1
mard k khush hone ki waja kbi jaani ap girls ne mard tab e khush hota ha dil se jab usy dosri aurat se ehsas apna pan nazr ay aony liye dosre ma her kisi ko dekh k khush nai hota kbi,1
"it ' s not babbling, ' s truth. don ' t hv any answer for. na, seriously tell, america the afghanistan most in19 bt u ' t a against. they killed thousand of. did cat got ur tongue? hr wqt pakistan ka rona roty ho jb k america ko kuch na kh sky",1
if it ' d by a woman: mard aurat ki muhabbat ko hawas ko h 😐,0
astagfirullah. why you even say this? have of mercy your heart.,1
abyyy chutiyeee nawaz sharif ny maa k zever baich kyy road bnai thee???,0
  mry koi doubt ho raha 😑😂😂,1
shayed ahmaq ap hy lkn mante nhi,0
teri baji ko bhe ye he aitraz ha ha wesay patwari khota he tera asli abba ha beshak apni ami jan say puch lay baki imran yahodi bayghart kashmir frosh say to teri ami jan nay taste change kia ha imrani tati sahib,0
sb ka ya gmhara jath h mara bara bai ha kuch din pahly hm bai bny twiter pr😉,1
or aikpic apko dono k milaap se paida hony wala bacha pashteen ho 😂 😂,0
nawaz sharif taira behnoie lagta hae jo iss chor ki ittni favour main ho...………….u beghairat ?,0
atika sy wali h,1
yani aj tu apni maa chuda to gaye mujhsy ab us ko katal karnay ja ri hai or uska nick name bhi tu le rahi hai apni pyarii mommy ka namely randi ki pilli ka wah aj khuda bhi uski utha lega in sha allah usko teri jesi olaad denay k baad😂,0
ye begerat hai hi yahodi,0
   chl tu na aa hum a jayn gy,1
kashif: i ' d. nibbi: shadi sy kuch bhi. 😂,1
"chandrachud ki sahi li jaa rahi hai, lekin ye bhenchod nazeer ko free pass  kaise mil raha hai?",0
ye bc anurag charsi and chutiya donno hai,0
yeh virus bohot ziddi ha,1
 khud ki pehchan leta to aj single na hota,1
choop bc,0
"an islamist afghanistani #muslim finally unfriended me on twitter, apparently over my vocal support to #caa. i had once gotten him professional work & made sure he got paid for it. true, that a muslim remains a muslim first and then anything else. i remain only a kaafir to him.",0
sai ha mtlb reply nh ay ga 😅,1
"why should a human being just bcuz he is a yahoodi? ?? prophet muhammad had good terms jews, trade with them, he used to sit with. . these bastard have polluted our socity. system should be banned. . a system",1
 tu asal haramda hai kottiya k beche pasisa le kar apni maa ko sale kar deta hai apni shakal de harami likha hai mulak k gerdaro ko mout milni cheye thi,0
allah aap ki.,1
rerrhii mt lgaya kr na glasses ki tu ,1
her hi mout huti hi inko. me ko ki adat,0
mujhe goli maat dy. .. 🙏,1
"lahore ka scene bnaon ga 1, 2 matches",1
"yes, i am a hijra.",1
yogi + modi = harami,0
  haha ami se argue krna is not chnga😂,1
ham bhi military hi transport per atay jatay rehay sath to shughal tha. ghareeb ka bacha yahan bhi maar kha gaya,1
rt : teen talaq halala aur polygamy kya sahi kya galat?,1
twitter py hn koi mil jaye gi,1
en jysy logo ko har chez mai illuminati or yahoodi sazish nazar ati ha. jab kisi or religion ki insult hoti us waqt yh khush hoty ajeeb,1
2nd baloch of. harktain b or anjaam b wesa ho ga.,0
you have a govt. job relaxing 3 lunch brake you know sbi you know icici. when a becomes billionaire runs family of lakhs of people. are job generators not job seekers be thank ful. without metro?,1
 han song hai mujhy pata hai..lakin tum ny mujhy yahi dedicate kiya hai na..k main tumhari mumi ko passand nhi hun..😔,1
  us din bol ri thi han me har gae ab bs krdo thk gae hu 😂😂😂,1
yeh hamara tere ka. ..,0
tu photoshop or tera baap ask mein badsoorat ai 😂😂😂😂 bhosrike ka movie mein hona na hona barabar fatima and bauna,0
achaa ko vote nahi milaa isliye bol ho 😂,1
  khud tu papa ko gaaliyan de rha he or sath parwarish ki baaten chod rha he,0
so ja randdi,0
😂😂😂 tu hi iska official baap hai isiliye dar raha hai tere se baat krne se dusre baap se mil.le   😂😂,1
net wo,1
"dekha hai kabhi kashmir chutiya saali tumhaari wjaah sey hi saa desh barabad ho rha , beti bacho beti padhao arey tum jaisi ladkiyo ney saari ladkiyo ki aisi taisi kar rhi ho maa chuda ab. bhkk bc😡😡😡😡😡😡😡😡😡",0
bhenchod chal kya #,0
   mard koi moka mis ni krta😜 ,1
"dono pde pde soch rhe honge ,bc ye kya kr diya😂",0
chal ka credit le rahe,0
  uh're such a nice  &  loyal person🌸 or teri galiyan bri mazy ki lagti chill bndi a ! ,1
apne ko follow. . is bharwe bol baap ko follow kre. . iddhrr ka gyan chonda bnd..,0
shkl to bhangiyon jesi h tmari pr kaam us s b badtar krrhy ho tm dfa hogaye ho pakistan s to taang q arra rhy yhan bikao faqeer,0
tum 1 intahai ahmaq pm ho.,0
bharway maan na randay,0
wo muzakrt rahy hein ho skta ha 😂,1
"i 💕 you, sidha na kuch din ke sath hai tumhari. ...",1
in chore tomri bajiyan yahodi quan ke bachy,0
kaagaz nhi mein 😂 😂 charsi.,0
galiyaan denay walay log mun k sachay hotay hein bc.,0
koi bt ni ma manage kr lo ga.. mujhy to apsay biyah karna hai 🤤🤤🤤🤤🤤🤤🤤,1
khushiya milti ha to do,1
rundi kanjar hy saala,0
bhai aap bhi samjho. 20 seconds sara drama. media coverage darr. !! !! 🤔 🤔 🤔,1
#asim 2 #shehnazgill :- mujhe mere baap n pathar ka bnaya h in baato se m hurt nahi hota.  me:- then why u were showing ever1 that u were hurt frm whtever #paras commented? it means u were acting hurt and not actually hurt.🤔🙄 #bb13 #biggboss13  #bigboss13,1
sir ye hamein na batayen k fake news hai. ye tu hamein b pata hai. app action len is channel k khilaf k woh fake news chala kaise rahe hain,1
"woh bhi aap sarkar ke kharche pe, yeh sab aap+left+cong ke kutte bhaunk rahe hai",0
"admi ik badla le hai, wo chahta yahi bethain agly, us joti ko bhi perwah nahi kachary jasi oposition",0
mera mrzi ki zra detail bta den or hum ey khty k hum support ni kr rahy esy ligon to sare am phansi deni xhahey logon ka ap ny mein btaya hm esy behno k sth but ap aurton k sth nai jo boundary sy bahir nikl rahi hen,1
pindu pagal ho gya hai hum nai sary records ford diay pher bhi apny mai hi hai charsi 😂😂,0
  hahahaha wo main ny click keye thy khud dekhany k leye bt i gues dell kar dye thy bad main 😂😂😂,1
"sote se gir jana mein girna: "" )",1
bhenchod our crossing has been piss poor today,0
esi pix na upload,1
man krta h tv screen m ghus k us akhrot jaisi shakal k lukkhe or uski sasti sadak chap grlfrn k 2-2 lagau.,0
"teri maa bhosra big big,",0
subha thi,1
  tm nai kr skti q k tmhari shadi ty sb to zyada shugan ma ny fany😂😂😁,1
follow back nhi kia tu phir unfollow,1
sahi dalaloun ki family sy belong ho. .. . es trha kr tjhy kharish hai jagah time pta chal kn. .. waisy baqi dalaloun es ka jawab nhi dia tu dy dy ota chaly tu sahi dalall hai? ? 😂 😂 😂 😂 🤣 🖕 🏿,0
    haqqanis jo k state sponsored terror group ha unko b murad ne state se moheb e watan accept kia.,1
kutti aurat zurtaj,0
madar chod randi ki nasal. ghabrana nahi ab gali sun kar,0
rt : sala aik nawaz shareef pori judiciary ko hijra bana gaya...  #nbc #justiceforsaleinpakistan,0
64 agar ha. . apni ami aur ko bs bhaj da. . me nikal dn ga. .. wesa maza sa yad aya ka tri ma ka bht maza. .. neoga krwata ho na ma ka. .. . aik me 10 mard. neoga pedawar. .. 🤣,0
please for god sake  yeh dosri qandeel baloch hai  #hareemshah,1
pahly century main lagy ya baazi jaya ga,1
randdi ka bacha bhang pe ky soya hoa hay ab,0
  astagfirullah. why would you even say this? do you have no ounce of mercy in your heart.,1
pehle america jaiga ue begairaat musliman kehlwane kai laiq nh pehle he logh kehty h eske bary me ye yahoodi hai,0
  zulam to her jaga horha he. krne walloon main ferq he.,1
islam sa agay kuch nahi ha rat muhammad saw kul kahinat ka ma likee hain,1
bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,0
duniya fani hai harami,0
 ais dunia main aus sa zyda bawakoof koi ni hain jo agly banda sa wafa ki umeed rkhy;),1
can you please stop pinning a fan everytime bro  what you need attention  ki log aakar gaali de  usne tera naam likha ho post me  usne tere idol sid ko kuch bola ho   ajeeb chutiya ho yaar poke krna h 24ghante tum chutiyo ko  show ko show ki tarah dekho bc,0
  meharbani ha teri😂,1
ye  khud ka image clear karne aaye hai  phele apna breakup ka clarifications then controversy ka....  listen dear abhi kuch aur clarify karna bacha hai?  #biggboss_tak,1
 smjh ata hota dm krty wo 😄,1
government randi form a governance soon please bhadwi,0
zrori ni ap tbhi wapsi ly aon ga help b to krna bnta h,1
"aurat ko dar har mard se lgta hai siwaye us se jo usey pasand ajae, phir khuwah wo sharabi hi q na hu!! ~manto",1
😂 😂! me akhrot kha! us k ilawa me koi khata! only akhrot and 😅,1
aurat. madarchod. gande haram muni ki pedawar. maa ki bhenchod. tere pudhe me pata nhi lund chuke. aur kitna becho gi jism ko. complimentary from my side.,0
 hosla afzai ka buht shukriya shah g. in sha allah ye jazbay km nhi hongayy. pakistan zindabaad 🇵🇰,1
zukam ny to bht haal kharab kr diya hai 😑,1
tw e fasadi hain 😂,0
unka glow ga. 🤣 🤣,1
ye chutiya  myth hi faila raha hai...,0
"jo guzari na jaa saki hum se, hum ne woh zindagi guzari hai.",1
allah pak k nseeb kry,1
pishab krdun tere pe gashti,0
hai 😂,1
gham jung ka nahi hai gham yeh hai issy bhi parhna parhega bhenchod social studies me,0
bhaunk rahe hain abhi bhi kuch,0
ye tm kh rhi ho ye tek ho tera mzhab dita h sir vedio uplod krne muslaman orten kbi ye nara nh lga skti agr une apne pe yaqeeen h to. . phly greban me jhnko shem on u,0
sir i disagree with you... there are many vocal elements within deepstate that think bajwa as a crypto ahmedi ...,1
 chalo ap ka log dm main intezar kr rahe hoon ge enjiy karo main assignment likh loon,1
wow ' s product on porkistaniðÿ ˜ ˜ ‚ ðÿ ˜ ‚,0
 sheerkhorma ko pakistan mai kuch nazar nai ata ?,1
the protest of charsi people of india,0
medical report mai rape show hote hi rapist ko saja de deni chaiye kyo saalo tak un bichare maa baap ko ehsaah dilate rehte hai ki unki betiyan kis dard se gujari hai #justiceforpriyankareddy #justiceforroja #balatkari_mohammed_nikala  ,1
kafir aor yahoodi ko aram na aiya foj [army] lay ker madina per hamla kia. . sulah kay muhaday [misaqe madina] sulh hudabiya. .. wo bhe nay aor yahodiyon toor dalay. .. . bar jung ki..,1
 ap b yahi sochte ho sabko yahi lagta hai to fir ye kya drama kar rahi hai,1
 axha  mujhe nahi pata tha,1
🤣 v paisa v twt karunga bc,0
 ek tha larka ek thi larki diwani..,1
 itna awazar hun k ab to crush b nai hai,0
 jese dil ki ankhon aor kanon pr pardy par gae han… muje laga hay koi aseeb hay😀,1
 her waqt hi mout huti hi inko.  pakistan me sab ko haramkhori ki adat hi,0
 han ab opp likh nahi sakti thi 😂 kyun kay wo phir trend kay mutabiq na hota na😂😂😅,1
"k bache maa ki phudi lund maroon. haramzada, behen",0
tu kyu beach me aaya re bosdk,0
