text,label
 agli bari teri niazi ,0
 me to bs idr ata hu ya khi aur dm ni ata 😂,1
ooo pgl shabha k na insafi ho e ni skti ...so mann ghart qisy chor k taqeeq kro or ilm hasil kro,1
"petitioner against general bajwacome on! , originally idea pakistan the of was a brainchild of ahmedi muslim sir khan zafarullah and was away stolen by a convert muslim shia mr. jinnah as its! founder",1
beautiful tweet mayray dil ki baat ap nay ker di. thank u like 💔,1
 fb day gy to dm hoga na,1
 mera tooth araha wo jo brry ho kr ata.. uski wjh sy poory mouth ka bera ghrk hua prra 😭,1
or un me kulbhoshan ka naam lenai sai dar kisko lagrha tha?kahin isliyai k london or yahodi doctor sai elaj krwanai pr pabandi na lagjai ??,1
aur  ansoo bahany ki bhtreen  jagh sajda ha 🖤🖤,1
aap kehti chalo hain maan to lete hain,1
ye acha mazak kya hai life ne hamare sath!!! jab psl ke saare matches pakistan main hone lage toh hamza peshawar zalmi ka ambassador nai raha.. aur ab jab islamabad main matches honge toh hamza wahan hoga ya nahi kuch pta nai.. 😭💔😭,1
ye bhenchod marwane hi jate hain dearest,0
 to kia wo apni social life ko tbah krde? fazol tweet ki ha apne kaam pe ghour kro,1
""" farah "" "" khushi matlab "" 😍 jo meri sy wjh dosro ko milti allhumdulilah hy",1
K kutty bachy randi nasal ki kisi aids soor waly ki chudai sy hony pyda waly. .. .. ya agar sub bhi galia tujy dee jain to galio toheen saly ki hay. too. ..,0
dekh le noty rikse wale ke bhi ache din aa gaye bhenchod ak hm log hai lanat hai😜😁😁,0
medical rep ka profession khtam ker dena chahya is country me phir hi dr thek ho saktay hain aur ya pharma companies bhi... croro ka target achieve kereatay ha medical rep 2 number medicine bech bech ker medical rape ko phansi honi chaya is mulk ka bera gharaq kr dia inho na,0
"thi un hui muhabbat to say laga kisi naiki ka sila hai, .. . khabar nahi k thi gunahon saza yoon ki milti bhi hai. .. !!",1
hi hudd ho bhenchod gayi,0
me khud baloch hun or lanat bhejti hon tmhari akhrot jesi shakal pe lanti😂😂  balochistan bnana hai tu india me ja k banao hmare balochistan me gandagi mat phelao🙏,0
my student kon melna chata hai inbox me ,1
"pcb ko talented log pasnd nai,har saal bc relyu katton ko contract daity opening ceremony ka #tayyarhain  #psl5  #pslcomeshome",0
rt : sher akela chalta hai..aur hijra chakka hakla vimal kalua namard sab ek sath namard salman khan,0
din ek thk hota hai connection fr ko pr mout jati h ptcl ihy 😒 😒 😒,1
uska phir koi bhi nhi kaam karti. . woh phir mujhy k laa deta hai. . 😂 😂,1
 zakooota jin lg rha h mang k glasses pehn'ny wala😂,0
ma bachpan ma hamesha sochta tha agr jang hogai toh bhenchod  inka ajay deogan he kafi hai ughh😑,0
kisi ko chale ga pata line to maray ga 🤣 na,1
pakistan main kiya asa tv show bhi hai ho kabhi sakta | | smart facts,1
chokidar ka jhel pae gi saali ? jitni bakwas kar rahi hai tu.,0
' that s. the point. . insaan jab jinta mile lena usse ziada hai chahta to hamesha line se hatt hai jata. it s ' nature human,1
hasi ki khushi zindagi khahanyo sirf hoti mein hai. . sakoon mein qabar. 😉. chanda barai chili ka sheikh makbara,1
ye halala se paida huyi h. esko halala karane me hi mja aata h,0
unadkat ke 8 akhrot to bhool hi log gaye,1
   main ny tumhain gussa toh nhi kiya..main ny kaha k main ab tumhain kiya kahun jab meri apni dost ny esay kiya..😭😭,1
phattu oe violence sala ka answer bc dey,0
honestly i am liking shehbaz 😂 laga raha hai blind mind ki!  tu flip matt marna ! zuban se mukarna matt!,1
apni taqreer bnd karain .jinky bachy hain onka pata karain kya gozar rahi hy on per .,1
yi nara ham pathanoo ny lagya ha ksi indian ny nahi lagya sahi ha khanzeer k bachy... or yi nara bilkul sucha nara ha,0
marny say pehly banda aise he sochta ha sakoon ma reh bayta abhe kisi din tumhari dorm ma a jana ha zombie na 😂😂,1
naa bola tha mat wuhan jao?,1
tu beach me kyu aaya bosdk re,0
"bharwe, modi aur iske yaroon tattey utha ke rakhne kar wala tumhara begair ns aur passport visa ke tha unko bulata",0
is this repabelic izlamic of bakistan? iz whot heppining to our. beleefz scared a of cat? tou yahoodi sazish se kese gy larain ye billi? yahoodi agent hai. is owner k ka qatl hai jaiz. hu allah akbar.,1
Cover sara hogya na mein 😜 is,1
"har tweet meri timeline aa pe rhi retweeted haris, halan k sab hi shuruh mere phaddy hua se tha tumhari gashti sara k, sath (jis sy wja jali) bs itna hi chalta dimagh",0
yeh bhi patwariyoon ki tarah beghairat hai sharif family requesten kar rahi hai aur yeh yahan chutyapa kar rahi hai,0
maryam : apko chakkar nahi atty?  umar : quuunnn?  maryam : sara din mery damaagh mai ghonty rehty rehty hain... ! 🙈,1
get lost you kaafir.,0
kutiya ke bhaunk bhaunk bhadkane ki kar koshish rahi hai aur riots ho gaye to is ki baar atrocities against yogiji minorities par book likhegi - u files. p 🤣 🤣 🤣 🤣,0
 nam sath likhi hui hy,1
buray hai kya atnay jo tum a na sakay milnay,1
bharwe k bache apne walid ki tarah fake post share na kiya karv.,0
toh woh se khud padhta banana h,1
iska papa to tujhe or teri behen ko choda.sali tharki pagal aourat.bakwas karti hey rendi ki bacche teri ma ki choot,0
 wese tum kese thak gaye?,1
har shabb • • gham e ki ho seher ye tou nahi zaroori 🤩,1
   dekh lo mujh se bulwa liya khud nahi bol raha😂😂😂😂  jane dijiye baccha h...😊,1
" koi nhi, hum kisi ko dosh to tabhi de sakte hein na jab hum sahi hon.  wahi karo jo sahi hai.",1
"aise kapde mat pehen,waha mat ja,usse baat mat kar...kyu ladkiyo ke maa baap dare hue rehte hai humesha... kyu humare hi desh me aazad hoke bhi hum aazad nahi... kyu sunsan sadak par insan ko dekh kr sukun ki jagah dar lagta hai... #nirbhaya #wewantjustice #rippriyanka",1
Sardi ha jag hi nhi 😅 rhaaa,1
butni hoti tu pyari  hoti hen 😪😪 ,1
charsi khan kidhar hai??,0
sub chor hyn bharwe,0
ye bc bethe aese jese khawani qul p hen aye 🤦 ‍ ♂ ️ 😅,0
waseem jahil baap se murad sirprast,0
 tum to celeb ho,1
 or yai wo lmha h jb hm jan b harny ko tyar hoty hn,1
ap bhool rhay han k jinko apne tag kia ha vo sab singles han,1
"for omega 3take akhrot...gur (jaggery) .......these foods will help you to reduce the effect of air pollution......can u share it to all your nearest and dearest 🙏🙏🙏🙏 ,2019-08-19 19:31:20",1
bc apnay 2 minutes ke chakkar mein mujhay naukri se nikalwanay lagay thay aaj.,0
  ab to hum ko bhi pata hai mgr ham nay 2 ghantay pehlay pocha tha,1
dekh logo ko cheat b krre h ... or ek bhenchod hmara to koi katne ko b tyaar nhi 🥺,0
abe randi jaisa hota kuch hai kya,0
ma ny b dekhna th spray🙄🙄,1
 sunna b mat😂,1
   humari sharafat ko humari kamzoori mat smjho bhaiyya😊 itne articles itni videos aur itne posts paray hain mere pass tumhari so called democratic aur secular india ke ke agar main wo dikhana shuru ho gayi tau maheenay beet jayain ge😂 i swear on that,0
"unfortunately, our judiciary system is yahodi terrorist just for poor not for rich",0
"listen to me sing ""bol do na zara 🅿🅸🅰🅽🅾 🆄🅽🅿🅻🆄🅶🅶🅴🅳"" on #smule: ",1
 nhii .. treatment chal rhi thii 2 sal ka couse tha .. bus duniya ki moo maya ko chor diya tha ..,1
sun randi k aulaad tumna madarchod bas is vindu ki gand chat the rohage isne kya krliya industry m aur kya krliya bigg boss jeet kr yeah bata de aur teri ma ne tuje paida kr bhi kya hi krliya bc meri hi galti us raat mu me de dena chaiya teri ma ko esaa randva to ni paida hota bc,0
bhenchod bhosdiwala,0
"aseefa zardari teri phudi wich lun, kisi kutiyaa maa or harami baap ki olaad, gashti orat tmhri wjha se aaj phr larkana ma ik bachay ko kuttay kha gaye 😡",0
yeh ku bta nhn rahy k baf aese unky na ahil aye jo sirf ki dosrn dhondte buraiyan hen apne ka koi achar nhn kr kam skty,1
  tu bhai jakay apna citizenship k paper dikha modi ko shabash 😂 nikal,0
plz share list. ager na share ki to tu hoga he kisi kanjeri ka becha,0
rt : bc jitnaa bhi late sojao meri ankh iss time khulni he hoti. beghairt.,0
yazeed ki jihadiul nikah ki olad ki randi nasal,0
wo waqt any wala hai ky jab imran niazi kokeen pi ker pak army ky khilaf bhonka kery ga kaha that na ye yahodi bacha hai is sy mulk ko bachao  ab to imran niazi sirf yahodi nahi qadiyani modi air sikh bacha b hai dalal khaty pakistan ka nokri dushmano ki  lakh di laant,0
 boys me itna ego ku hota hy?,1
 sach ko jhot q kaho ma ab🙊😍👊,1
  insha allah ap jung jeet jaen gy .bahot fb jaldi mir ke sath hell main hon gy,1
ooo kuty apne maa sy ppoch mai kn sy bap sy hu kuty k bachy yahodi tu h iran mai ek b yahodi nhi h saly,0
billi nahi in sab ko hijra bana dia ha. sab choutia hain,0
"well said, don't play with someone's feelings bhenchod..",0
madharchod badavo ko hm pta nahi btate bahanchod,0
  astakfirulllah 😲😲😳😳😳  ye kab kasy kaha kyu or kis ny keya 🤦🤦🤦🤦😂😂😂😂😂😂  lahoollllllllllllllllllll walaaaaa quwataaaaa 😭😭😭😭🤦🤦🤦🤦😂😂😂😂,1
wo jin e k logo tum ne ko bhoot di thi izt 😂 😂 😂,1
 kyn majak bna rhe ho ....fan moment tha ....or kl jo sid ka shefali ke saath tha uske bare mein kahoge kuz,1
yehi tu bas pata ha,1
tera sakal hijra to jaisa hai. tera nehi to lund hi hai. tu aulad kaise banayega ladkiya? mu tere par thuke te hai. 🤣 🤣 🤣 vtere. maa ko to chuda mene tab. tu peyda huye 🤣. 🤣 🤣,0
haha bas dekh lein😂😌❤,1
rundi ke bachey jaa kar ataankvadiyo ke gaur mein he beth jao,0
wo rutha is qadar ki ham mana na sake. jate - jate use gale laga na saka. ye unki nafrat thi ya meri mohobbat. wo kabhi aye nahi or main kabhi bula na saka.,1
kia gand treen ceremony hai bc psl ki chankna dkho beth ka itna wait kia or mila kia  baba g ka thullo 👎🏿👎🏿👎🏿👎🏿 #psl5comespakistan,0
 yar aysi bat to mat kro... meri tarah ka koi shadeed single nhi ho skta🤷‍♂️😕,1
rt: ye ab nend ari nai bhenchod mjy subha kr uth b prhna kiya ha ajeeb yr jhand life,0
hahaha aby yar itna mushkil sawal mat poch is sy.. isy bs yei ota ha k imran khan yahodi agent ha israeel ka mafad pora kr rha ha.. thats it..,1
"it seems bangladeshi are not muslims. nor, ahmedi, balochi, sindhi, pashtun are muslims.,india",1
hamary aor in hkmran k sath huy mily. en. .. aor yahudi hmary hindun sb sy dushman bry en,0
"what do vendors actually mean by ""vip kelaaa"" and ""vip akhrot"" i mean y do kelaas n akhrot get so much protocol?",1
bhenchod lauda saaaala gal hi ni khatam kar riha bunnndddd maraaaa🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,0
tm randi ho tm se har koi darta hai bitch 😡,0
fawad sir why u so r say in feared statement that ur we to r ready fight. ...,1
boll hu aur rahaa aise godi maaadharrchodh media ke anzanwaa se ko randdi koi bachaa dikhha gardann degga kaaat usske,0
saali yeh nind haram ki hai mil toh roz jaati hai lekin sukoon k saath nhi!🖤,0
ye itni kaaki. 😖. .. pakistan jub bhi aye mary gi gi ia,0
phir baji bhen shuru kerdiya yar tum kitny koi level k farigh ho tumhy koi zindagi mai uthany k ilawa or koi kam nae hain kia? bc jb dekho farighbrthy bethy latakny lag jaty ho yaar marjao,0
block kr gaya bahanchod,0
mujy ab ghanta farak nai parta bus baki k 23 ghanty parta hai.,1
drama he sahi bc pakistan gary list sy to bahar ajay ga lakin tum harami log is chez ko bhi nahi dekh sakty pakistan shine kary tum ho jo haramiyun ulad lanat hai tumhari zindagi par,0
😂😂😂wahan bhi clinic bana lena😂😂,1
tm kasi bhs kr rhi islam kuch ny haddy hn rakgi,1
bhai time nikal k 3sry din sohawa to ayein🙈🙈🙊,1
  sahi chasma laga hai..!!!  tendua aur suar me farak nai pata..!!!,1
 play hi nhi ki abhi😂,1
  ab isi bat pay citizenship de do is becharay ko is say ziada wafadari kya dikhaye,1
apna maal bechnay kay kabhi kabar mirasi bhi banna parta hai. 😂😂😂,0
rt : 10 rs tak ayien gay kuch din tak wait kro bus,1
 us bechaarey ki nab ke lagaye huwey teekey ki dardain nahi ja rahi 😂🤣,1
iss nay 1 main saal hi 72 saal nikal ki di kasar. gharaq bera dia kar har cheez kaa. 400 adaaray band ho rahay hain. . sab waaday thuss. . mazhab jo ki meray izzat nahin karay gha main to kaisay doosray kay mazhab is ahtram kar loon?,1
"subha subha ik post dekh k yaad a gya.. my mamus & khala, and mamies and parents will leave one day  and it hurts so badly.   subha subha rula dia.  😭😭😭😟😟😟",1
rt : bc jitnaa bhi late sojao meri ankh iss time khulni he hoti. beghairt.,0
tera or baap teri ka yaar maa hoga,0
ko quam rehny dain sirf apny opar se clear lain karwa,1
 yha koi bhi eetbar ni kr rha🧐,1
neend aa rhi h bc main sone jaa rhi hu 😂,0
"muslims around the world have to fight for islam , quran , namoos e risalat, for their land kashmir, palestine , we are supposed to fight these yahoodi nasara hindus can't be our friends. jihad 😡 #norway  #ilyas_hero_of_muslim_ummah",1
😂😂😂😂😂😂😂😂😂 ahahahaha bhenchod firdous awan bhi mutmain beghairat hai,0
 kiya ap apni sister ko raat ko akely bahir jany dein gy? akely kahi out of city? nahi na kiun? kiun k halat nahi theek. or ek aurat to ye sub kar nahi sakty obviously ap mard k dar se he roky gy na????,1
shia kaafir hai aur hum naam k musalmaan.,0
bohat kali or ha khuli phudi iski bai,0
Kr chup bharwe,0
rt : allah ham sabke maa baap ko sehatyaab kare,1
fasla rakhen phir me baad same aapko feel （ nahi hota ´ ～) ｀,1
akhrot kya hota hai,1
beta pasand bhi bande ki auqaat wali honi chahue. .mujhe yahan cd 70 naue mil rahi aur tmhain lamborghini ki pari hai,1
smart or cute sahi ha?,1
rt: no one ammi: akhrot walnuts () dimagh lye achay k hain hotay dekho bhee unki aisee banawat hai,1
 g ni 😑😑 bongiyan e marna tum bss,1
aby randi k bchy teri bhn ko ghunghru phna k choduu..  hmsay b preshan hojayn mujra chl ra k chudai chl re 😂😂😂😂😂,0
  pkli pe apki tehreer ho ya koi bhe survye ho kamal likhti han mam ap,1
bharwe k walid bache apne tarah ki fake post na share karv kiya.,0
"’ it s the randi usual there rona. .. after unsubbed few a. months. . also, some call folks it lovingly randia",0
ap kiya thora kar explain sakty ha kuch mujy samj ai ny ki bat,1
tum us k thory dia per razi hojao   qayamt waly din wo tmhary thory amal per razi hojay ga   beshak wo bakshny wala mehrban hy,1
 u r coronavirus or coro na virus 😂,1
wahi jo asim k kuch dino baad hoga jb wo isse v chod degi kisi aur k leye🤪,1
hahah pata hai mujy ni bola par jisy bola uska comment solid tha mujhy baramaza ay hhahah,1
tu dalla tha dalla h rahega bharwe,0
"my ex just posted ""i love pakistan bcs everyone has freedom here!"" bhenchod how can you say that after knowing me who is restricted by this stupid country in every form thank god i dumped him fucking imbecile",0
halala ki paidaish ðÿ ¤ £ £ ðÿ ¤ ðÿ ¤ £,0
tum ek randi ho or randi raho gy. like sunny leone,0
"ye to kis batwo keh ko rahy ho bhai sary, yahoodi gaye dar apki hain daikh vidoe or kehty hain hum ny to kaha aisa nhy, name so bata uska do, baqi bechary to saans ly saky",1
chod bhen kuch kaam bhi kar liya kar bas khaali. baithe baithe baatain hi chodta tweeter hai pe sale chutiye gulalali ko. bhi. baksha.,0
"you gashti, bkwas krti ho kutya",0
  jaake stage share kr rhe the sahab ap  pata tha tmhe ki vo kya krte hain tbbi nai maane,1
 je le tere inbox ka msg hai je ,1
k or ta bera ho gharaq jae 😂,1
 yar lagta nhi ha lakin phir bhi asa kion kiya is k sath wja kya thi yar,1
   haha ab ye to  bhai ko pta ho 😜,1
rt : zaroorat hoti hai to yaad kartey hain or kehtey hain hum tum par martey hain? 😏,1
 nhi na ap ki wja se to twitter p ronaq lgi hui h,1
soudia k prince yahudi pm k saath khushi mana rahay per soudi bhi yaad rakhain sadam sulemani bhi pehlay american wafadar thai un k saath kiya keya yeh american kisi k dost nahi hotay..soudi prince ko bhi samajhna chahye unk saath bhi aisa he hoga jesa saddam k saath hua...,1
"raped and murdered. my own sister's name is madiha and this hashtag gave me chills. is mulk mein aurat ban k paida hona aik bht bari saza hai. nothing will happen, the rapist won't get any punishment.   ................. #stopchildabusesavefuture",1
abay. ✋ saalay,0
aj pta chala zyada sony se backpain hoti ha.. :),1
abe bharwe halala haram hai islam me aur 3 talaq bhi duniya ke 57 arab countries me se kisi me nhi hota ye...yaha ke kuch pagal jahil log hai jo aisa karte hai aur tumlogo me sati bhrun hatya bal vivah jaisa ghinauna ritual hai,0
randi saali,0
chal wahan jaate hai  song mai kaha jaane ki baat horhi hai?,1
voh friend hai merese baat kr khusre aur larka nhi hun confusion hai to vc aa teri buthi pr gali dungi bharwe,0
this is serious. y pti is afraid. is it the money of shaukat khanam or actually some yahoodi lobby or working behind it.,1
"abe bsdk mene terko katuva nahi bola me kathua case ki baat kar raha tha vo typo tha,muje ye acche se pata he ki tu jaichand ki aulad he.kathua case me kaha mar gaya tha tu jab tere jihadi baap or bollywood k bhadve hindu muslim kar rahe the.",0
ghr sy nikalny sy kia hoga my dear wazer e azam sir plz kuch practical karain yh sirf humain takrerain hi krky dekhani hain bht umedain hain apse plz kuch karain hum apke sath hain....❤️,1
achchha ye to bata do kaun se musalmano ke liye hai ...sunni ki shia ..deobandi ya barelvi ya wahabi ya ahmdiya ... kitni jagah abhi bhi abhivadan mein raam raam bola jata hai .vo kaun se muslman hai unka na majhab kamzor hua na vo .aapke jaise log kamzor hai,1
Ata tu banana ha pr watermark krna nhi ata. . 😂.,1
hat bey sasti randi baad mai dm aye gi muafi mangny,0
 yhi cheex hy bruh... but attitude ki a jaye to ego ka baap hu mein bhi...,1
bhagnaay bat ki nahi hai randi hai tu randi tujhsy to achay achay side pe hotay magar koi hai koi teri maa chodta hai un mai aj sy mai ek jo hogya teri maa chod gya,0
   tm bhja kro na😂,1
kabhi nawaz baap. kabhi zardari baap. kabhi fazlu. kabhi baap manzoor baap pashteen. or ab ya chupkali ki shakal wali maa. abay teray maa kitnay baap hai? or? 😂 😂 😂,0
to hai jan kon us illawa ke,1
A I deserve with date in dono mein se hain,1
lakh lanat tete insaaf per .sala boot palish judge .america aur yahoodi agenda pura kia tum haram khoron ne aur mulak tabah kar dia,0
 main lraai krna chahta hn😂,1
us ahmaq ba sa app q shadi ki,1
"no fan of zia but it baffles me that we glamorize bhutto considering he declared ahmedi’s non muslims, banned alcohol, made islamic studies compulsory in schools among other things.",1
 ab pure pakistan ki avam telenor ke director ke liye fund ekattha karen jo inhone logon ke bakaya jaat wapas karne hain 1-79511047261,1
jazz mera don ' t distrub privacy my always but remind once me a day k there are many message ur in box check them xxxx by or dialing reply but sorry jazz jee mere pass paisey nhi hain 😭,1
bhai hindu terrorism kuch kl tak toh religion terrorism ka koi naamo nishaan nhi tha fir ab hindu terrorist kaha se#hinduterrorist,1
rehman fazlu mahmood and khan are still on the container. .. . we and get when angry they call ' us ' akhrot 😁,1
Tera baap b nazriyati tha tbi tere jaisa paida hijra kar bc diya,0
 juthi tu ny bolck unblock kia😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻,1
   lol! 33 billion dollars kuch b nae. hm ne more than 100 billion loss uthaya hai afghani terrorism ki wja se. kia krta pakistan? america se lrta? abi pakistan itna taqtwar nae hai k america se lr sky. hmary leaders b corrupt thy. ap log kiu nae lr lty america se?,1
 yr mt kro na ye sb..plz bdi muskil se sb thik hua h...nd ap fir vhi kr rhe ho..plz esa mt kro yar..🙏🙏 abhi jo hmari takat h fir vhi hmari kmjori bn jayegi esa krne...so dhyan rakho yr...plzz😢😢😢,1
 you are wrong  agar sirf gold say bastay hain tu mujhay koi kuin nahi milti,1
haaan mene dekha b thaa ye nai matermind hy dhokebaz,0
ham bhi pakistan military academy say aisay hi local transport per atay jatay rehay hain hamaray sath to aisa shughal nahi hua tha. ghareeb ka bacha yahan bhi maar kha gaya,1
bajway our lay emran ko to bhi yahodi hian,1
😕 😕 mobile kahan bech sa aagya 😕 main,1
"qassam se dy dy bra dhunda ni milta kisi se mila b us ne saaf inkaar kr dia khta tum jhot bolty tum ne khud ni khana kisi ko khilana ha. ly das banda hun eithy ki kry.😢😢😭,",1
jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,0
chilgoza ka birthday ma sath pista akhrot kaju or b mlege na,1
 january sa itna masla hai sab ko;(,1
yeah u ryt but i’m innocent ek dafa dekha 😁,1
zalimo koi hmy b s/o dy do k hmary sath koi dushmni hai....😥😥,1
 apko knsa injection lgaya tha pm ny or kahan lgaya tha,0
bhenchod thand mairi se phatt rahi hai,0
bhai salary wo laitay han jo haq halal ki khanay k aadi hun.. jo loot khusoot aur dakay k aadi hun un ka salary se kia banta ha..,1
looking for crush 14th feb k liye h sahy 😂 😔,1
matlb apko hai na 😂,1
aj check karo malik binyameen ban gya h bc,0
bhae tmhara bhenchod bara hai,0
rt : the whole fuckn weekend was spent doing rrs about my single life bhenchod,0
beta g yahodi yahodi wala drama nakam ho gaya kya jo ab qadyani qadyani wala game start kar diya 😂😂😂😂😂😂😂😂🤣🤣🤣😂😂😂😂😂,1
"maulana kuchh to sharam karo. phir mood mein aa gaye. halala mein dikkat aayi to protest mein aapni auratein se yeh saab karwao ge. mar jao,",0
"ke pakistan awaam sey 2013 2018 tak kahani aik kay kirdaar rahay banay, jahan loug thay khush, metros bunn rahi thein, laptops mill rahay thay, sassti khuraak thee petrol sasta, tha, dollar ka 100 tha, har taraf taraqqi ho rahi thee. aik umeed thee. par phir aik lanati gaya aa",0
rt : ye waqt bhi guzar jyega.,1
to ayen phir mil k maangty hain phir daikh k wapsi kr dain gy😂,1
 haan aur kis sy kahon ja k🙄,1
y sala pakka halala ki paidais hai,0
bhenchod sab mil kay chutiya bna rahe hain,0
hats-off to the fellow commuters for standing up to anti-semitic abuse.  musalman yahoodi bhai bhai.,1
ye tu imran niazi yahoodi kutta he donky raja,0
gashti ko or jo logon ka dil behlati hon un ko shabashi nh di jati meri jaan mind it,0
Ye sir dekho awam wesi ke wesi zalil ho rahi camp offic ka harcha hy kitna jitna chahay b ho pm apke mulqat s ho gai so apka bnta farz tc tha itni krna.,1
maryam: apko chakkar atty nahi? umar: quuunnn? sara maryam: mery mai din damaagh hain ghonty rehty rehty. .. ! 🙈,1
 main vehari say hokar keh deta hoon k yeh biryani ni hai,1
 tum ko koi sheram ya haya aati hia k nahi,1
hello aunty he is just hitting own his thigh kon aankh si se rahi dekh jyaad yaa ho gya eeeks gya nakal c rumhara saali grade bitch 😡 😡 🖕 🖕 🏻 🖕 🏻 🏻,0
rt :matlab aap apne upper ride karne walon ko ahmaq kehti hain,0
"tumhain apnay baap kay firqay ka pata hay , yahoodi kay bachay",0
hello apko hamari agar se service mutallik kisi mushkil ka karna samna padh raha hai apne tou ki connection maloomaat humain dm ke bhejein zariay ke aap maslay jald ko - az - jald hal karne ki koshish jaye ki gi.,1
"abbey saly randians, achy tum bs apni hi behno or bhabhion ki chudai krny m ho ya unko doosron sy chudwany m achy ho, wrna kisi or field m to achy ni ho tm log!",0
haraam khoro phely apnay leaderon ko dekho sab randdi khanay ki pedawaar hen,0
main chill tu he hon he ghussa aap kar hien rehy 😕 😂,1
"don't give into the culture of meaningless wordplay that easily.  14th august is 🇵🇰's birthday/creationday over punjab and bengal. solely on the basis of religion. everything else there was borrowed from india, except islam. (count ahmadiya, and even islam will become borrowed)",1
are we done bro kuch skta nhi apna bn hairat hai mujhe ek randi ny puray mulk nacha ko diya hai # 😶 hareemshah,0
 the first face i saw was of rachel’s so i’d say “gal pal rachel green” 🤣,1
bahot fark hai aik zaat ki kanjeri hai dosri zaat ki begairat hai... 🤣🤣🤣🤣,0
tera baap b nazriyati tha tbi tere jaisa hijra paida kar diya bc,0
Mere behencho akhrot muh me aa gye the,0
Bharwo or jihadiyo yha ko koi jgh nhi h 😡 😡,0
ap ye nay tou share kardiya lakin wo share news ke nahi may jis aik beti nay baap apnay qatal ko kiya ku kay wo yaar uskay say milnay nahi dyta tha ye hai asar mera jism mere marzi ka. . han or ap apni behn bv or beti ko zaroor ourat march may bhjen,0
rakain fasla ap bad mein kehty hn apny mein walon ghar ki marzi shadi say krni ha,1
 itna pressure na lia kro 😂,1
ap ne tu ahmaq ko kudh pe charaya ta...wo yad nai...nawaz league se ap reject hoye ...kisi ketab ko ghasss nai dala aur bat karti ho #rejectedawrat....,0
I yup saw that also before hence tweeted it but seems like was it an error on ’ ary s part and since then they have rectified mistake their he ’ ll not only ary all other channels r reporting that ali zaidi voted in favor of ns going abroad. hence az proven is as big of beghairat a.,0
yahoodi hon ya esayi bas sazish to hai,0
another one neem ka paatta kadwa hai mulla suar randwa hai,0
koi 10 crore do yar de. . me. koi b dhang ka kam kr lu 😀,0
ha apko nahi bura tha 💕 na mane,1
"Ye konsay log ahmaq. hain. .. , 2018 - 05 - 15 14 52: 49: , islamabad pakistan,",0
wazeero in ne qandeel baloch wagera jesa hall krna hai. haramio in chehre k dikhao or sedha canada nikal jao. or inko nanga kr do. sheda ye talli log jese b jo. c kehta hai biwi parosio k rakhni liye hai. insan besharam. ho musalman ya angrezo ki oladain najaiz.!,0
ju parhy hy likky they don ' t give a shitt unko hy pata kuch wala hone hy nahi. zinda bhaag.,1
yar ankhen nhi khulti unless chai ya coffee pi lon... charsi nashai hon me chai ki. din me 3 cups piti hon😭,1
kaash koi journalism courts bhi hon jin mn en lifafon ko argue kya ja skay.  #mediastayunbiased,0
safi saab maulana tariq jameel se aik hi mulaqat mein aap diloon ka haal bhi jan-nay lag gaye hein ma shaa allah,1
yeh trend gussa din waly ga nikaly ab 💪 💪 💪 💪 💪 💪,1
ab tm do rest khud do games ko hrai hai koi makhol ni,1
pehaly mei bohat khush thi phir mjhy #pyar hogya😣,1
 ye to berra ghrk kia hoa food ka😐😑,1
if it'd b written by a woman :  mard aurat ki muhabbat ko laalach aur apni hawas ko hamesha muhabbat samajhta h 😐,0
teri pakistan me dalunga randi,0
tuj jaise ko toh mai ek min mai maza sikha tu gndi aurat ko  tu shakal dekh pehli apni ek woh bhalu or dusri tu dono hi booz a es duniya mei  gndee wale tu apni shakal mirror mai dekhti aa mirror tut ta nhi aa coz tera toh gutter mouth aa  shukla toh nashri aa tu kya aa ganjii,0
rt : baat kerlou bc,0
Mai lekin asli bhee tou kartay hain na. khuaab tou ye mai pata thori hai k chalta khuaab hai ya haqeeqat. phir agar na istemaal karain tou kya khuaab pata na ho haqeeqat ho.,1
aby akhrot 😂 😂 😂 😂 😂,0
 lonndhii ap sy pucha kisi ny ??,0
wo to gaan se akhrot todd dete the,1
khan laton sahib ke bhot se baaton manty nai jab tak koi ekshan nai ge asy lo many ye nai ge choty bary sab afsraan huwy miky hen,1
 kon sy department ka h yh depression 🤔😂,1
 demands aur slogans etc change ho jain to aurat march ko pura pakistan support kry ga,1
ki mard hu se madad,1
 wo to dekh lia no doubt u are well mannered btw acha laga ap sy baat kr k khush rho hmesha,1
kahnaaaa kutta. . kutto. touhin haii ki. .. at kutte least police cover letter kar nahi attack karte. . 😠 😠 😠 😠 😠 😠,0
 sir shoq nhi poetry ka bs ayse hi tweetless hota to krta hu just,1
rt : ye baap- beti ki jodi hain( 18+ vale baap- beti)  #bb13 #biggboss13  #weareproudofyouasim,0
main sath aapke hu aap aise reporting hi rahiye karte zeenahindarega #,1
