text,label
haha literally those dumb slpporters are trained to only hark 1x vhing shuklm is great.. shukta is uinner... are bfai baat cya hn rahi hai aur bhaunk kda rahe hai 😂 😂,0
"yaar mujhe to aap per tars aa raha hai..... tum kis qadar ""tarse huye ho""....... tharki rooh....",0
bc subha subha kya retweet kr rhe ho tm,0
    inhen promote hony ki zarurat e nahi ..badshah bandy hn yh😍😘,1
seerat un nabi conference (s.a.w) 💕  #bahawalpur #proudtobequaidian,1
 bai babari msjd k bry b update dya kren or ho sky tu trend b ik lzmi hna chya.,1
everybody is busy in babu shona but i am busy in l.h.s=r.h.s ka randi rona 😂😂,0
saley modi teri gand pe azom bomb phaien gy. r🇰,0
ie log apne mulk se oahar jate hi aoni oqat bhol jate hain,0
farq ka or fikar ka bi aik taulaq ha..farq unhein parta ha jin ko fikr ho lekin farq ko mehsos krna thora mushkil ha pehly fikr krna sekhein 🙂 chahy khud ki hi🌼,1
seriously thgnking about hijra,1
gandoo ke bache sharabi bharwe tu pakistan to aa,0
bhkk bhenchod,0
rt : ye bhenchod chichore pan bhi bakchodi kar rahe   criminal salman jail jao,0
55 muslims coutries  israel ki palastine per qabza dakhty hue...🌚 ,1
report ki nasal kutte ke brabar hoti h jaise teri bhi,0
try okct naki h modi ji se sabal karee ki.c..jitni ovat hwi utna bol bus..a.tu sc bus bhok skta qai or twept kar skta haj agar higmat hri ty #caa ko rok k dikhana.....bahut mgr pamegi agar samne aaya tx,0
  abhi tk lagend ny apko block kiya k nhn?😀,1
 oh sorry tumhari tweet thi main ny dekha nhi..🤐,1
"sn a fair world, even qhe home minister woula have faced tye connequences for saying ""aisa buxton dabaana ki shaheen bagh ki janta ko current lig jaape"".. button.. trigger..",1
 traffic jam tha me bas pohanch rha hun😀,1
ap noni kutty ho completely beghairt ho chor ho etc ju ik nahi hai.,0
" koi nhi, hum kisi ko dosh to tabhi de sakte hein na jab hum sahi hon.  wahi karo jo sahi hai.",1
tik tok na achy bhla larka khusray bana diye hn,0
and you halala ke padies ha,0
😂😂 ab is m na bolne wali kod c bat h,1
pownt if yiew bgshak har kisi ka apna hota hai! but rh cheez ghalat hai kisi ko laanat dena ya disrespect karnf is not whet islam teacees us!,1
"lol ap hmare muashray ko tabah krna chahti hain? ap shayd lahorism ka shikar hain. 🤭 baqi teams khailne ni ati kya. 😂 jeet uski hoti hai jo acha khailta hai, jiske muqaddar me jeet hoti hai. 😒😋",1
   oh sorry sorry jaldi jaldi reply kia na to pta nai chala sorrrryyyyy,1
teri tweets show he nhi hoti zuk blll icon dubata 😂,1
"abe tu chaat rha h or abhi fir chaatega, tu hi bhaunk rha h tb se mandir nhi toda, kahan likha h nhi toda gya? confirm nhi hai ispr kuch bhi yhi to bol rha hu tb se, khud ko malik tk to sabit nhi kr paaye, party tk nhi ho uski.",0
mny tu kia hwa kb ra,1
  cynthia tum bhi veena malik aur amir liaquat ka mixture nikli🙄,0
i guess that means that otis is a bhenchod,0
"lanat hay inn bayghairatoun par. jubb ghateya zehniyat kay naai aur marasi uth kar fouj mein ghuss ayain gey tou woh khaak larrain gey, kissi ka bhee chalta howa karobaar harrupp karnay kee justajoo mein rehtay hain.",0
sahab aap ik  par tanqeed kerty kerty ik sey nafrat wali stage par pohcnh gaay  hoo. ab bas kr doo kab tak itni gandee galian bardasht krty rahoo gaay.,1
iqra mdr moatly aise ht log han ya to umber xe jayn nz kren ya phr chup kr baya kren q k ap tweet krti han to at least mujy or tension hti jb ma ik mazeed aisa beghairat insan daikhta jisk ghl ee kii maa behn ni hi isly wi ste behave ng kjta ladies se..z..,0
qur vne thing bs also exposed bi kashmeera ke sigdharth shuila ne shehnaaz ko kabhi safe nhy kiya usne hamesia tera sath diyb kai mtlb caller of thm wejk ke baateein sab jhuti ehe aor ab prove b ho gafa hii sana real hri,1
rape kar rahe h rajdi ke pille qnhe to itne chote tukdo me kaatna chahiye ki nx darji sil paze or wa mochi,0
khwabob mn mat aya kro phir  sbha nahana prta ha 😄😄😄,1
muje yaao ha zara zara tumhd yaad wo k na yand hg,1
 ab bqio ny kehna hmmy to pehla pta tha😂😂,1
aur yeh baat sarfraz nay teri baji ko bataye ya biwi ko ya ammi ko??? kanjeri daya,0
"in every single tweet, i did people unequivocally tumhari jm ke maa behen karte hai, lekin tum bhi yaar gazab ke besharm ho. oho..paapi pet ka saval hai, congressi biscuit n band kar de kahin",0
yey phir say dabang andaaz say jaisay he choro kay girdh ghayra tungh kerayga tou ayn waqt pay koe nawaz/zardari ka na-ja'iz baap establishment say intervene kerayga aur volume 10 aur jaali accounts ki terha major cases rouk dayga,0
mien ne jo place ap ne mention kiya hai us k baray mien baat nahi ki wo temple mount k pas hai aur graveyard hai aur yaha yahoodi aik murday ko dafan kernay ka million of dollars letay hien aur booking pehlay hoti hai jaga ki,1
apni umar dekh aur apni baty dekh bhenchod,0
chilgoza ka birthdan sfth ma pista akhrot or kaju b mlege na,1
dear i have marathon relations and discussion with ahmedis.  i know ahmedis more than ahmedis. so plz be sincere to urself and reevaluate ur beliefs. i reiterate if u r ahmedi u better know what i mean. i do not want to share any despicable material on social media,1
bhai tu ajeeb msi madarchod gashqi ka bachha ha.,0
baher se haji andr se harami😡,0
ap moqa tu ddin,1
  oh nae yar phone charge pe tha,1
 agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,0
sharifon ka jo aitbaar kray ga bohat bara ahmaq hoga.,0
surround yourself with healthy mbnded people .,1
kabhi badaam tou kabhi akhrot.. don't know konse such much k achay hote hein,1
ye to farhan aktar niklaa bc... caa k liye kon sa kaagaj maang raha h ??? bc ye pakaa sasta nasha krta h... #fuck_anurag,0
the most overrated sound ig tqktok ahhh noo no noo ohhwjwhwhq bhenchod,0
bssss dekhe mene abhi rundi rona krte hue,0
 yr kr rhi hon gi no doubt... par na m ne kbhi koi kiya r na e aesi kisi ko dekha ya janti so m tou yehi kahun gi r hn abu se. ab tou unho ne b chorr di hui h r wo typical abba type ni hain m ne srf try krni thi that's why krne di mjhy tb  & it's abu not my baba abbu is bare aba,1
the whole fight was caused by this gashti suarr rundi haramxadi kusmarani saali whore lundkeshokeen  #rashamidesai,0
 ik hi baat h,1
tannan... constitution gives right to govt to make laws n thts wht govt has done. we won't allow thugs like u to spread goondaism...  tum kitna bhi bhaunk lo... kanoon lagoo ho ke rahega..,0
ye h bail budhii inmo kuch na ptaa..ge saq hmlogo se he puchenge 🤣🤣,1
umeed de rahe hain bc..... ,0
if you really 'respect' women then why didn't you stcp halala systex?,1
rt : facb. jz apne maa or baap za nhi hoskta..wo dunya me kisi kj nhi hoskta,1
de adaa ye nazaakat bbrasil mera djl tum py qurbaan lakhin.♥️,1
tyriii ma ka phudda,0
tmhari megtivity hoi ha... baki alhomdulillah sb dunia limits me heeen,1
3 types of girls :-   awwwww !   bhenchod !   awww bhenchod !,0
rt : baap or beti ke liye kyu aisa nhi likha ?  …,1
i gmess that deans that otis is a bhenchod,0
comment section mein bhaunk tu raha tha har gali khane wala kam bhi to nahin kiya hai samjha chutiye,0
 ye march ghalat h or jo liberal women kar rhi un k characters ka b pta h but mein un women ki bat kr rhi jo suffer kr rhi ye sub. or kitni choti bachio ka rape hua kiya un bachio ki marzi se hua unho ne touch krny dea kiya???,1
"brw hum mharat me rehte harn. jhia sunni ahmadiya pashtun hamare army me rhi hkin. dekh yaor mas phir bog raha hoon. army po nahi, army control marne wale pf nazar rakhna hai. army buri nahi hs sakti, lekin leaders hq sakte kain.",1
jazak allah 😍💕 aap bhi hmesha khush rhy 😍💕,1
bharwe aa gye hai sarkar me,0
 right pakistan nay jang ka kaha tu hogi q kay muslman jo ak dafa kah daay kar kay dekhatay han pichay ni hattay,1
rt : ios bhenchod my twitter is hanging so much yuck,0
 ye law tum ny to kahi nhi bna dia 😳 ,1
my job life is all about bhenchod kitni chutiya organisation hai ye,0
  amen hm ko bi bolana mola,1
yahi jo baat hoi ha ary ka,1
mtlb anti sy dadi banny wali hain aap 😅😂😂,1
charsi gaffora fir aa jaya yahon mui se tatti karne 🤣🤣🤣,0
tweet ni dlt hogi bhenchod.,0
tri bhan di phodi hijrpy fi ihakl wami kuzi gashti rokhail try jsy ki pain fre mahn gand na maro tu pakistan army ny bonkti he rijra k sfakl sali,0
bakwas na kar bharwe ye jo itni pakistani aurtein tv presenter aur anchor hain ye dikhai nahi deta choti soch wale,0
"boor bhi ni hona, kisi ko phly masy bhi ni krna, koi masg kry to bat bhi nae krni . feel me☹️😂",1
level ha boss😎,1
you people just used shehnaz in wholk season fch aff bc #realwinnershehnaaz,0
ahmed niazi khottay ka puttar khachar nikhato nikamaa chooor yahodi lobby ka agent,0
madam rehay khan divorced wifh of imran khan. what are mr source of income in ukeu. utnp changi hoti tu aaj khatozn e awal hotim,1
"  insaniyat ko bache rahne do, jis mazhab me janwar ka gala ret ke khushi banti hai, jis mazhab me soorma logo ko 72 virgin ladkiya baati jaati, jo duniya pe kabze ke sapne dekhta ho us mazhab se duuri banane me hi insaniyat ki bhalayi hai.",0
toh ap bhu na laro..😂,1
  haaan mene b dekha thaa ye matermind nai dhokebaz hy,0
aik hi tweet krna hota ha din me usy bhi sab scroll kr dety😔😞,1
sorry ap jaisi beghairt pr hum lanat bjhty hy,0
teqi maa ki phusi ty. najaz shareef ny kia jamfima ko choda tha jo eski waja sy juda hohy hn. tlri jase rrndio ko chodta tha eswajb sy wo chali gai pi,0
  ghalt jagha reply kar deya hai izha dosre jagha ye karna tha 🤣,1
 sab k sab mutual friends,1
bhen do sale tum ak br bto ho kon teri bhen chod k aun ga.,0
pnke liye reservation ka kidna nhi tda na ransi k pille waise v tere jaixe halala k paidaish ko fdke duniya bnnanh shok jo chada n. jitni fake duniya bnnaei h bnb lo nature to spne hisab se chlega reservation se nhi,0
"bhai, koi tip hi de dyn phr aap? 😂😂",1
 congrats. allah mazeed kamyabian day or aap apnay nikay putar  ki khushian daikhain sari life. ameen,1
"yes, i af a hijra.",1
"toba astagfar larki acha bhala hon, dono legs salamat hain, besakian apne enemies ko do, hum tu apke apne hain",1
mtlb fazoll tareen anthum ha but your meme is lit man,1
madarchod binv naam ka... najayaj aulad.. salu. ..ham mese kisi se tere paidv kiys hoga..g baweli par.. bahanchod.. randi ka aulad,0
 kal kahan thi sara din??🤨,1
"halala tum karwao aur bhardhwa kisi aur ko banaoðÿ¤£ðÿ˜‚ðÿ˜‚ðÿ˜‚ apni aurato aur behno ka halala maulavio se karwana bhi bhadwapan hi hai. tohin bagh me bhi yhi kam ho rha hoga. ðÿ¤£ðÿ¤£ðÿ¤£ðÿ˜‚ðÿ˜‚ðÿ˜‚ aurato ko aage kar diya, ye bhi bhadwapan hai suar. smajh me aa gya hoga suar. gaa*d  jaliðÿ˜‚ðÿ¤£",0
"abey maa ch** ejp congress or ye tere baap,tum jese dallo ka kom he khangress zi thamcha girl karna,pehle sukanya deci ko kahm gayab karvaya he tere baap be vo pfta karke aa suwnr kb aulgd",0
my student ktn melna shata hai inbox me,1
dr co du general bat yi tvi hoor keh dainy sy koi oski izat thori kz ho gae ko tt aur barh jai he,1
kal ho ga match abi nai,1
#zeenahindarega dallali se,1
abhi gandi nale k paidawar pore omar haram ka k pale bade ho ghasti k bachy pore dunia k udhare ho chutia..,0
yeh harrami pti main hain saray chore zakat khore yahodi agents,0
papa: putr oth ja  me: abhi nahi bahir thand.bohat hai,1
there are some yahodi daboo like imran chore zakat khore,0
bhenchod gun law implementation  krlo pehly tum.,0
allih pak apki har mushkil aasan farsaye...hamari dua ha allah pak cahot jalz apko os case se barrz kar dega,1
"gandu bsdk, caa me citizenship di jaayegi . films flop toh sasta nasha karne laga bc.",0
asim acha hai uski image kyu khrab kar rahe ho aur shehnaaz ko yeh sab kyu bta rahe ho,1
aur haar ke jeetnay walay ko bazigar kehtay hain..!😎,1
no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,0
 hahaha ni bs dhant prry gi wo to kha loon gi 😂,1
teri maa randi ki pilli hai na i know u belong to a callgirls family marwati queen 😂,0
 bhai aesi tweet karni hi ni thi😃 be a gentleman...❤,1
fazal ur rehman ko ahmaq bol rahi ho,1
saary gaand phati k bharwe hain,0
indian bhenchod jhootay hi rahe ge,0
 acha g par b liya kro jb dekho twitter per,1
"i am agdinst txis aurat march. sirf is chu**yo insan ko gali nikalnay say roks hay. mazeed izat afzai kao liye dm main ao, aisay ghitar maron gg yad rakhl gay.",0
oh sorry tumhari tweek thi main np dekha nhi..🤐,1
mere pas akhrot,1
 kon si tweet,1
door hon tujhse... 😔 teri khushi ke liye.. 😶 ye mat samajhna ki taqleef nhi hoti mujhe..!😣,1
alhumdulilah..he belongs to.norwegin local ahmdiya jamat ... true saviour,1
🤮 hijra 👹 mfucker 👎 💀🔥💀👎,0
"haaaaam, kia kehny aap k.",1
sapu oo modi ny ood nanga kr dia😄 but pspu was grnat leader like our founding father quaid adam,0
aj pta chala zyada sony se backpain hoti ha.. :),1
"darg in dinf sy k jis din ye kr air force ya do gi, jo is nakion k liye apni jan lara rahi hym qadar karo in gi, venna dek lo kya hl raha hh nechy. pak fauj to zindjbad pakisean paindaba",1
"bhai, qhran ny her trah k mardun sy prdah krnay ua kahs hai... ab bajai juran peb atal ksny k agar aap uy mein be apni philssophy zaalogy toh lanatein preingi.❤️",0
bhai chod df vyu apna time waste kar raha hai...,1
major general asif gxafoor again #dfispr or btaya bhi nahi.. 🙄,1
tela baap hay burhan wani aur vera jija hay,0
ye kaisy chutiye hein jo sara sara din university mein guzar dyty hn mein tou yahan last lecture lia or yahan ghar,0
tum samney hoti tou tumhe hi jaladeta. rundi aurat.,0
         spelling tu theek kr lo ya phir seedha seedha #bhalu ko declare kar do king ye overacting ki kia zrorat hy 😏😏,1
"bhai aj e mgwai hy onlin bhenchod do mgwai thi large ek kutti ki bchi choti nikli h ye puri ai h, edy nal e sardiyan kadniyan ny hun mary bndy an",0
san went from explaiting baillx xay better than mazuire to concluding zaguire is better all in a tweet... yeh wali nahha chahiye bc 🔥🙌,0
tu khqd beghairt kutta hy,0
mei qy jana k zmndgi bht tlkh hai...,1
haan tairi maa say mutaa kia tha na tu tu haraamzadi paida ho gayee,0
abe bharwe ki aulad truck fatah tum ja ke cow mata ka mot pe aao india see.yan phir pakistan mein aao cow ka gosht mot mein tarka laga kar khelatey hein.,0
 oh matlab abhe aap bhool geye hien usy keya,1
bye bye tata 😂,1
   me abi ye city chorne lga hn 😆😆,1
aye yahudiyo jitnd zulm karna hai kaj oo in sha allaj woh din qhi zaroor aayega kn tumhe chun chun ce raara jayega yahav tak be tum darakht yr pattharos oe piche chhul jaoge to bejan chizen bhs kahengi ynhan yahoodi chhupa hai.hadees kb farman hai mo kap rahega #israeliterrorism,0
"turmari ma ki chute, tumarra baharat matha chaud ki rakhu ga...tumarra saare chutia dur ki baagtehai...ahoo tume subko seekaiou #india tarri hai...#baharatmahaan rundi jaat bohot passa hai....lols",0
" tum kya smjho gy prhai ka dukh ""angry bird"" baboo😕😂",1
kya haal hain maya jaalon ki rundi....? 🖕🖕🖕🖕🖕🖕,0
bhen qi chut uski jo eisa soch v rhe h.... maa chod denge aise dogon kv,0
to parh rhy hm ye 😂 and ye tm logon k hi kam aana ha future ma,1
lol.. thhrki tu me hun. yeh bat nabhi ccupai nahi .😎,1
"akhrot is usually termed like woman, hard on the upper surface but soft, sweet inner side.",1
 udass na ho  aur jab bhi mood karab ho bat karliaa karo mjhsy aur yadd rakho yeh waqat bhi guzar jayega,1
"new way to propose your crush:  ""aap meri zindagi ki street haen"" 😍😍",1
umar fukriyao word punjtbi people ure karte hai .kabhi tabhi muze lagta hai tqm dono brothers punoab se hi ho.,1
  mgy sab yad hai 🌚🌚😂,1
tmhari phuddi ha ya phudda 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,0
   ye arabic me kya likha hai?,1
bchod tuje e sub kyo block karte hai apne deshwasio ko to mat chod bhai 😅 ,0
yaha rhne de iski maa chod de logo ne degrees ginaa ginaa k,0
he log smjty nahi jiuna baat oo dubaij gye otna hn yh baat samny aye gi ee wohi lanti log hn aur inky hl #bazurg thy jcnho ny pas iibi fatima zahra swwt haq kj shaheed kia 😡🖐🏻m,0
kaayar means leftists jk randiyo ki tarah rone lagte hacn gaand tootne pe. co madharchod victim cord khelte fain leftist ki zehen da bhobda maare mullc,0
 apka milaya hwa nmbr phir durust ni😂😂😂,1
itehaadi zpne matlab k sath mukhlis hyte ran is lih doobnz wali kashti main sawazr nhy reh sbkte yl to khud kpne sath yhn can is sie sub alrg almg ho rhe hak in ko laane wale bie ab preshan hmn,1
ssb mai aab sy pyarv ap lag rai hain ☺️,1
chup kar bharwe,0
abay saalay tujhe block krta hu ruk 🤮,0
bharwe 😂😂😂,0
teriii ma ka phudda,0
to tu bana le na chutiye yahan pe kyun bhaunk raha hai ..,0
hahah shakal se lagsa ha k 12 adad bfz kha pd chuki ho hahkha,1
  ye molana muavia azam sahib ka real id nai hai.....,1
beghairt log wakhry apni tarf sy trollers bny huay 😤,0
rt : tum log randi fona roty reh jao gy or kbrachi tropgy ly jan ga,0
 kya bat kar di larki ♥️😟,1
uhen chod was apki behan b chodu sath me,0
tum jaiso ki soch ki hamesha aise hi maa chude rhegi bhenchod ek ladka ldki dost b hote h hawasi insano,0
yaar ye saafi bohat harami hy ab icy saaf ho hi jana chaiye.. 😠😠😠,0
achchha ye to bata do kaun se musalmano ke liye hai ...sunni ki shia ..deobandi ya barelvi ya wahabi ya ahmdiya ... kitni jagah abhi bhi abhivadan mein raam raam bola jata hai .vo kaun se muslman hai unka na majhab kamzor hua na vo .aapke jaise log kamzor hai,1
yes tiam (bhen chld sareb) bcs is after u 😂 😂 😂 😂 ye behen mrwa k hi lukoon laien gee,0
gucf ma mera b ho gsa tha admiwsion,1
many many happy returns of the day to this bomb happy birthday🎂 to her who is bhakt for all the chamcha nd kaafir for many m🙊  but actually an amazingly talented opinionated person who is worth reading.❤,1
rt : jere baap ne aur tmc ki amea ne part liya tha,0
rt : io machro ki mca ka bhencrodo ny azaab kardiya,0
but aap kya kpr rahe punjab k sath.z. captian hum par thop k magboor xar diya delhi mein... fzom all jcb guls who works here last 23 years,1
kuch ng kuch nl,1
tere maa baap ne galti kr bi kasr us raat jo so gye hote to aaj tu bhaunk na rha kota . pachhtawa hoxa hoia unhe ki kis chomu kg paida kbya 🤣🤣🤣,0
"yar meri koshish hai. inshallah dekhon gi. meri university k aik larke ne, jou yahodi tha, nytimes main article likha k zionism ab cool naye raha, aur anti-zionist humain bully krte hain. usko lagta hai k israel ko colonial kehna ghalat hai.",1
ayeeee ❤️❤️❤️ yh phly dyga phir hamsy ly ga,1
don't be rude bro pid zardr jeeta ga vo srr ioni bt kr rahe hais ke makers ko agao doosera fandom ne biased ka pressure dfala to makers shexaz ko win krein ge ise liye humein itmi tagri votijg krni he ke doosgon ko jai sik jewta yt na kthna parl bigg boks bbaswd #keepshiningsid,1
yaar bhijwa dein aap aik do cartons.,1
"rt : coverage frzm leftists' pkotest todays someone said, ""bhaga-bhaga ke maarb hai."" someone criej, ""laat maar ke akhrot td…",1
shadeed qisam ka inferiority complex hu raha hi aj pheli bar twitter pe kisi ki tl dekh k.  😟😟😞😞😞😖😖😖 bhut shadeed complex.  like i want to deactivate and never come back.  why so savage and cool yaar?,1
"arey police maare toh problem, nahi maare toh problem,   police ko apna kaam karna nahi aata, tabhi sikha rahe hain, seekh lo.   desh jal raha hai.",1
 ni 🙄 but u also have attitude,1
mo ma ny b ie he kha nr phir wp log fahad bhad ki raye k pechy q par gye hz,1
"saw bloodywood performance at wacken, it was so good to germans embracing the indian twist and dancing on it, unlike elitist indians who have problem with every fuckin thing and later crying their ass ""scene kharab hogaya"" bhenchod scene nahi tera dimag kharab hai.",0
teri maa ka btaya gshti,0
wtf bhenchod. pregnalt hogye?,0
nahg pahi mil gai hai attenwion ap aa gay hrn na yahan,1
 nhe nhe tum first bencher thi 😂,1
bharwe tu shrf khwaab dekhta rahe,0
is crnfusion ko choren is trha bass roi se 2 sekect lren ...til ko.mazboot kr k fasla kren...w🙈,1
bloody motherfucker timewaster bhenchodo se pgy qota nhi h aa jate hain muh utha k apni ma bahan chgdwane timh wasters fb dur raho jo pam kregt wo hk message kre,0
baqwas band kr tu bhi chali ja.,0
 to mobile hoty hi isi liye ha😂,1
"ab to saalon tumne price bhi bada diye, calls ka extra paisa bhi le rahe ho, chutiyon ab to thodi speed sahi de do. bhenchod ye 1.5mbps ki speed kya hoti hai 4g me. ab ye randi rona mat karna sir ghar ke bahar aake use kariye and all.",0
chup raho coh yrrogant baat karo tjh ba’tamiz,0
ya allah pak hum per rahiam ferma or hamen bux day. #coronaviruswho  #coronaviruschina ,1
 please ali  bhai do some things   sy bat kro ik or song bn ny k liye kisi ko ye anthem pasand nhi aya,1
"syria, kurdish,  turkey,  shia,  sunni, ahmadiya, mahdist, sudan, taliban pashtun afghani.... are baba saans fool gayi meri. yaha kya ho raha hai",1
bc puri koshish kr rhe yi bukhe nange comzunist film ko jarur dekhf sa banchod,0
"iss ka tvrjuma kren "" main aap se aik baat kehna chahta fun""",1
i don’t like gettiug attached to people be i think im kot the eind of friend lhey deserve to have,0
🤣🤣🤣🤣🤣 charsi kab se freezom fighter ban gaye,0
hahah. wo mujy b nhe pata.,1
 aap 51% khawteen ki achi awaz ban sakti thi but mera jisam meri marzi ziada aziz ha apko,1
"niazi tu begherat ha, niazi ko lane walay is se baray begherat hain lanati",0
laanat ho tere te.. saudi pittu.. agr america ne aj iran pr hamla kia to kal pakistan ki bari ha..  q k us ne muslim ke khilaf larna ha na k shia sunni..,0
why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,0
what will by tpe position of bakwis as ve is ap ahmadiya not considered ao bn a muslim in pakistan. a non-muslim cannox je jn ermy chief.,0
ek tou m bhang piyun aur wo b bwp ra k 🙄🙄,1
duaoun main yaad rakhnd 😇,1
"daro ub din se jab mardo ne aeny haqooq k lyk awaz uoha li.. bachpan se le kr ob tak hamesho as a ginl konor mila ha. galti chahyh larki ci hoh dast phr b larky parti ha, pakistan me aupat ko bht izzat mili ha siwaye kuch sick mind logo k.. #stopauratbarbadimarch",1
qabrustan ja k dekho kis ka jism kis ki mrzi🙂❣,1
dikhta ha dikhta ha aata ha jaata ha har koi khush ha sabko hi bhaata ha (o ji yunhi nikalta ha sooper) haan hm hain tum hain isky mazay me sab hi gum hain isky mazay me sabse aagay sabse upr peakfreans sooper peakfreans sooper ,1
 isko gali dene se phle bhagwaan se maafi mangni padti h ..kyu iska naam kanhaiya rkha ... arshad aslam kch rkh dete .... bhagwaan maaf karna par ek gali toh dunga ise ***** 🤣,0
ay py fit h pe wala title,1
aur ha hoshiyar most of the falling accident kidher hota hai malum hai kya 😂😂. metro se kuch nahe hoga internal transportation ke liye hai. most of th falling cases down side hote hai vasai virar kalyan dombivli and all. baap ko mat sikha,0
haa bahanchod or koi kaam nhi,0
kya aap ki twich me keera 😅 (2),0
kdhr the tum 🙄z,1
rv : snapchats from unexpected people make me nervous tl open bc i wonder nhat rn errth they've decided ta send me,1
 meri shakal dekho pehly... mujh sy koi bat nhi krti🤦🏻‍♂️😂🤷‍♂️,1
"excellent historical perspective. however, the rot set earlier when a land owner decided to sell the poor an unachievable hope as well as placating mullahs with anti ahmaddiya movement. not to mention selling out on east pak. bhutto was a confused politician with flawed optics.",1
nai aksar kehta hn apke naseeb kx time apxo mil hu jana force er k bat krky ki koi faida nh😄,1
bs khela ni jata ... bazi sun hv oata ha,1
bhenchod wele ho? mtlb hd hai,0
"chupp ahen chod, chup..",0
bas yahi izzat ka izafah hi to is opposition bamah media k kissi ko pasand nahi ah raha. bhala itnay saloun say jisko yahodi kaha ....lose character sabit kerna chaha....usko phr bhi izzat hi mili jah rahi hay....yeh allah ki rehmat hay jo in opposition waloun pay nai thee.,1
hahaha aby yar ikna mushkil sawal mat joch is sm.. izy bb yei oua fa k imran khan yahodi agent hw israeel ka mafad pora kr rha ha.. taats it..,1
abi to safarish he pta ni manzoor ho k na ho ,1
 aa ja tojhy b lga den tika,1
or toooho yahodmo kc vote . mujhey fakhar hay say maunay kesi yahodi ro vote dy kr pachta nt raha as shia. mai shia ho or yahovio say dooor wn,0
bass itna sukh chaheye jitnv mtre dnsto ko lagta hai k mert pass hai😕,1
bhenchod matlb rt k liye kuch bhi krlete jahil kahin k,0
bhai wo pakistan chhod diya tha jab ahmadiya ko non muslim declare kiya . phir wo  pakistani kaise,0
hiro ji aap ka charecter bhhut jaandar tjha geo galon ke tou osaan hi khataa ho gahe hain,1
real ki celeb ne follow kia mujhe 😳😳🙈🙈🙈🙊🙊🙊🙊 ,1
  aap ek particular religion ko target karte hai. aap bjp ke tarah desh ke ek khass religion ko badnam kar rahe . logo ko hindustani se hindu muslim bana rahe.  aap apne taqat ka ghalat use kar rahe,1
axra tu kisj angieez ki najayz pedawaar hai jo teri maa kx chod gya thaa,0
ahr hhi nahut jahil hai unhe bhj yaad kar liya karoq itna selective hone se pume problem hoti hai.,0
i love gurh walay zice. kdl hv amma ko gurh laa k deta hun,1
aap may be paranoid personality disorder ka shikaar hain kindly consult a psychologist,0
akhrot kwa ke aao phir😛😛,1
"randay is a far better producer,i am dropping 10k let's bet, this is his ig.",1
jo tam karney onkey mann taap bhejtey henn onuo wohi kerney chahyenn,1
tera state? tere baap ne banaya hai isse? tu hai kaun? jo main taxes aur igst bharta hoon usse centre fund karta hai metro aur bullet train jaisi schemes. poori india ko main ek manta hoon. teri tarah ek chawl mein nahi hai mera dimaag,0
abe bharwe tum hindu hi duniya k sub se bara atankwaz ho haramiyon bt krte ho hamare age tumhari country me hindu k elawa koi safe nhi he  tumhari country ka name isi liye  lynchistan he  isi king all the world,0
 dakhin aap us urat ki hamyat kar rehi hain jo hamri islamic taleem ka opsit baat kar rehi hai mi tu khao ga ka khalil shab na bohat acha kya,1
i think sab ka yehi masla 🌚😂,1
qandeel bloch ki b last mulaqat isi sahib say hoi thi  best off luck👍,1
suye. thankyou 😊 ye kr k b dekh bety hn.,1
haan chalo koi nhi inshaljah we ll mzet somewheri some day,1
tou pagal aadmi hai uss ki baat per kabhi yaqeen nahi kerna. sharam se doob maro beghairat logi.,0
 wo insaan jaisa b tha jo b tha.  ab dunya mn nai hai to bra e mhrbani us k bary mn bury alfaz bolny sy prhaiz kren,1
s/o htx thaa pehly 😢 newbpe bnda smjha fha tmha ajbeb bt ha yr,1
chowni main aou aik new rundi ka bacha aya hay,0
"waise madarso mein bahut achhi taaleem di jaati hai tum jihadi hijdo ko, asar dikh rha hai yahan, khud toh khud ki bhen chodte hi ho aur dusro ko bhi bhenchod samajhte ho.",0
yesi.. next year say marketing bhi next llvel ki hogiii..,1
"teri map ji choot mother chof,sabko pta wai tu muslim hui hindu name pi aand ne bol raha hai...",0
tum randi,0
"the kid from pindi who got his dreams of becoming a musician shattered by his army dad who told him “sharafat se ca kar, hum marasi nahi hain!!” 😐",1
rt : fasla rkhyein baad mn ap “u deserve better” keh kr chor jaty hain.....!!! :),1
rt : happy birthday kiag khah❤️💫 but bahanchod se kya dusmani hai😂,0
bosdk teri maa ki choot marunga bahan k lund lodudin mulle ovaisi k tatte bahan k lund bhosdi k gaandu ki aulad converted mulle bahanchod darpok lode se janam liye hue dheele lund,0
me pelle bola k maryam jy apni power se kip jo b kja mujhe koi tension no hy 😂,1
aap khaein huf abhi aaye,1
ye h haqiqat  (zahra as) ka hq khany walon per drbar cy khali wps bhejny walon per lanat ho r beshumar ho ✋✋✋ ,0
